FIPS,State,County,"Fast-food restaurants/1,000 pop (% change), 2011-16","Full-service restaurants/1,000 pop (% change), 2011-16","Expenditures per capita, fast food, 2007*","Expenditures per capita, fast food, 2012*","Expenditures per capita, restaurants, 2007*","Expenditures per capita, restaurants, 2012*"
32510,NV,Carson City,13.11336244,9.461112802,939.1304522,694.2785858,1205.71428,1040.326697
33001,NH,Belknap,-2.634262009,-0.562650563,650.056725,502.3747425,842.7737489,858.8721241
33003,NH,Carroll,-1.572212,1.52530845,650.056725,502.3747425,842.7737489,858.8721241
33005,NH,Cheshire,15.09553439,-6.379091972,650.056725,502.3747425,842.7737489,858.8721241
33007,NH,Coos,10.66370301,-3.845538048,650.056725,502.3747425,842.7737489,858.8721241
33009,NH,Grafton,17.85761909,5.179425687,650.056725,502.3747425,842.7737489,858.8721241
33011,NH,Hillsborough,-7.540604551,1.821016351,650.056725,502.3747425,842.7737489,858.8721241
33013,NH,Merrimack,-0.964673638,-0.030378,650.056725,502.3747425,842.7737489,858.8721241
33015,NH,Rockingham,-8.064425247,16.149256,650.056725,502.3747425,842.7737489,858.8721241
33017,NH,Strafford,-6.067191236,14.92403569,650.056725,502.3747425,842.7737489,858.8721241
33019,NH,Sullivan,-24.19311739,1.07584348,650.056725,502.3747425,842.7737489,858.8721241
34001,NJ,Atlantic,-2.384847663,0.647299992,518.4480085,436.7831115,630.0674443,699.5877984
34003,NJ,Bergen,4.629162326,16.2004521,518.4480085,436.7831115,630.0674443,699.5877984
34005,NJ,Burlington,-3.758826429,4.284199035,518.4480085,436.7831115,630.0674443,699.5877984
34007,NJ,Camden,5.582015486,19.59956492,518.4480085,436.7831115,630.0674443,699.5877984
34009,NJ,Cape May,-2.899808348,15.20773678,518.4480085,436.7831115,630.0674443,699.5877984
34011,NJ,Cumberland,-7.835027277,12.28270333,518.4480085,436.7831115,630.0674443,699.5877984
34013,NJ,Essex,10.26835835,13.41830411,518.4480085,436.7831115,630.0674443,699.5877984
34015,NJ,Gloucester,17.00948519,10.31197257,518.4480085,436.7831115,630.0674443,699.5877984
34017,NJ,Hudson,-1.067411777,27.99840051,518.4480085,436.7831115,630.0674443,699.5877984
34019,NJ,Hunterdon,13.82374813,21.52610702,518.4480085,436.7831115,630.0674443,699.5877984
34021,NJ,Mercer,10.76381508,4.033788544,518.4480085,436.7831115,630.0674443,699.5877984
34023,NJ,Middlesex,5.540530188,14.21231298,518.4480085,436.7831115,630.0674443,699.5877984
34025,NJ,Monmouth,7.227525182,10.53735789,518.4480085,436.7831115,630.0674443,699.5877984
34027,NJ,Morris,1.92485542,13.6575805,518.4480085,436.7831115,630.0674443,699.5877984
34029,NJ,Ocean,0.328585149,5.998905525,518.4480085,436.7831115,630.0674443,699.5877984
34031,NJ,Passaic,0.113898201,24.58817277,518.4480085,436.7831115,630.0674443,699.5877984
34033,NJ,Salem,-2.007519381,0.30247706,518.4480085,436.7831115,630.0674443,699.5877984
34035,NJ,Somerset,5.038797087,13.27265506,518.4480085,436.7831115,630.0674443,699.5877984
34037,NJ,Sussex,-7.02584095,11.7737046,518.4480085,436.7831115,630.0674443,699.5877984
34039,NJ,Union,8.70681689,11.34867202,518.4480085,436.7831115,630.0674443,699.5877984
34041,NJ,Warren,6.413395484,13.94566896,518.4480085,436.7831115,630.0674443,699.5877984
35001,NM,Bernalillo,4.793973306,7.53217035,737.1968603,665.5701354,611.6761203,558.6602609
35003,NM,Catron,0,-64.91128728,737.1968603,665.5701354,611.6761203,558.6602609
35005,NM,Chaves,13.3313643,-4.219423092,737.1968603,665.5701354,611.6761203,558.6602609
35006,NM,Cibola,9.024088225,13.06201742,737.1968603,665.5701354,611.6761203,558.6602609
35007,NM,Colfax,41.27459557,5.451394552,737.1968603,665.5701354,611.6761203,558.6602609
35009,NM,Curry,-6.741583573,-16.89471762,737.1968603,665.5701354,611.6761203,558.6602609
35011,NM,De Baca,-45.79033134,116.8386746,737.1968603,665.5701354,611.6761203,558.6602609
35013,NM,Doña Ana,0.348417084,-3.026056799,737.1968603,665.5701354,611.6761203,558.6602609
35015,NM,Eddy,2.599301284,7.111770553,737.1968603,665.5701354,611.6761203,558.6602609
35017,NM,Grant,10.05074846,18.18493422,737.1968603,665.5701354,611.6761203,558.6602609
35019,NM,Guadalupe,58.71454712,-47.09515096,737.1968603,665.5701354,611.6761203,558.6602609
35021,NM,Harding,0,-100,737.1968603,665.5701354,611.6761203,558.6602609
35023,NM,Hidalgo,-25.46574288,39.7517321,737.1968603,665.5701354,611.6761203,558.6602609
35025,NM,Lea,23.2809592,-17.29579257,737.1968603,665.5701354,611.6761203,558.6602609
35027,NM,Lincoln,-10.12750078,-17.12869706,737.1968603,665.5701354,611.6761203,558.6602609
35028,NM,Los Alamos,62.72380454,-8.207084619,737.1968603,665.5701354,611.6761203,558.6602609
35029,NM,Luna,29.12240613,-7.031867589,737.1968603,665.5701354,611.6761203,558.6602609
35031,NM,McKinley,10.61808737,1.703142832,737.1968603,665.5701354,611.6761203,558.6602609
35033,NM,Mora,-100,5.124257752,737.1968603,665.5701354,611.6761203,558.6602609
35035,NM,Otero,-16.34961545,12.92801915,737.1968603,665.5701354,611.6761203,558.6602609
35037,NM,Quay,7.910750507,25.89587559,737.1968603,665.5701354,611.6761203,558.6602609
35039,NM,Rio Arriba,-15.11923823,-3.293745099,737.1968603,665.5701354,611.6761203,558.6602609
35041,NM,Roosevelt,-2.740326438,37.5529669,737.1968603,665.5701354,611.6761203,558.6602609
35043,NM,Sandoval,8.680832218,-11.80218094,737.1968603,665.5701354,611.6761203,558.6602609
35045,NM,San Juan,24.01769471,-14.94508371,737.1968603,665.5701354,611.6761203,558.6602609
35047,NM,San Miguel,19.91088036,10.75102145,737.1968603,665.5701354,611.6761203,558.6602609
35049,NM,Santa Fe,15.04301326,1.522212295,737.1968603,665.5701354,611.6761203,558.6602609
35051,NM,Sierra,-7.44951115,-11.07894209,737.1968603,665.5701354,611.6761203,558.6602609
35053,NM,Socorro,-12.50467916,4.994385011,737.1968603,665.5701354,611.6761203,558.6602609
35055,NM,Taos,-24.97260858,-1.782323955,737.1968603,665.5701354,611.6761203,558.6602609
35057,NM,Torrance,-29.08941614,-57.45364968,737.1968603,665.5701354,611.6761203,558.6602609
35059,NM,Union,-29.25595955,32.64507585,737.1968603,665.5701354,611.6761203,558.6602609
35061,NM,Valencia,1.659196975,35.54559597,737.1968603,665.5701354,611.6761203,558.6602609
36001,NY,Albany,8.710153311,-1.081311746,487.5571873,482.4102319,734.8056595,916.4179326
36003,NY,Allegany,-1.339317302,3.593716833,487.5571873,482.4102319,734.8056595,916.4179326
36005,NY,Bronx,5.438752036,14.84699994,487.5571873,482.4102319,734.8056595,916.4179326
36007,NY,Broome,-5.59819846,5.417534334,487.5571873,482.4102319,734.8056595,916.4179326
36009,NY,Cattaraugus,0.215158658,-1.446946413,487.5571873,482.4102319,734.8056595,916.4179326
36011,NY,Cayuga,4.57618751,5.738145149,487.5571873,482.4102319,734.8056595,916.4179326
36013,NY,Chautauqua,4.647731226,17.28512763,487.5571873,482.4102319,734.8056595,916.4179326
36015,NY,Chemung,-5.495058433,10.91474137,487.5571873,482.4102319,734.8056595,916.4179326
36017,NY,Chenango,55.77675227,-11.29379385,487.5571873,482.4102319,734.8056595,916.4179326
36019,NY,Clinton,-8.453291493,6.543676424,487.5571873,482.4102319,734.8056595,916.4179326
36021,NY,Columbia,20.07670874,22.69478923,487.5571873,482.4102319,734.8056595,916.4179326
36023,NY,Cortland,39.55115703,-7.508368224,487.5571873,482.4102319,734.8056595,916.4179326
36025,NY,Delaware,-12.7114291,27.03272872,487.5571873,482.4102319,734.8056595,916.4179326
36027,NY,Dutchess,22.1135607,-1.346666551,487.5571873,482.4102319,734.8056595,916.4179326
36029,NY,Erie,2.021124361,8.32003682,487.5571873,482.4102319,734.8056595,916.4179326
36031,NY,Essex,25.75824467,-3.236648989,487.5571873,482.4102319,734.8056595,916.4179326
36033,NY,Franklin,-16.56978175,5.981334934,487.5571873,482.4102319,734.8056595,916.4179326
36035,NY,Fulton,19.76497318,-13.8425448,487.5571873,482.4102319,734.8056595,916.4179326
36037,NY,Genesee,24.30019796,19.80654649,487.5571873,482.4102319,734.8056595,916.4179326
36039,NY,Greene,-3.604180697,-14.94953227,487.5571873,482.4102319,734.8056595,916.4179326
36041,NY,Hamilton,32.17257994,18.95532195,487.5571873,482.4102319,734.8056595,916.4179326
36043,NY,Herkimer,5.759198249,-3.197874486,487.5571873,482.4102319,734.8056595,916.4179326
36045,NY,Jefferson,13.25565429,-2.662389692,487.5571873,482.4102319,734.8056595,916.4179326
36047,NY,Kings,9.630820337,25.24978523,487.5571873,482.4102319,734.8056595,916.4179326
36049,NY,Lewis,18.25164503,1.358552878,487.5571873,482.4102319,734.8056595,916.4179326
36051,NY,Livingston,27.61629003,-6.060230949,487.5571873,482.4102319,734.8056595,916.4179326
36053,NY,Madison,9.573484198,0.622817505,487.5571873,482.4102319,734.8056595,916.4179326
36055,NY,Monroe,5.07515755,9.126539623,487.5571873,482.4102319,734.8056595,916.4179326
36057,NY,Montgomery,-1.5951888,6.36402387,487.5571873,482.4102319,734.8056595,916.4179326
36059,NY,Nassau,9.409403515,4.619570739,487.5571873,482.4102319,734.8056595,916.4179326
36061,NY,New York,2.465068723,2.162406905,487.5571873,482.4102319,734.8056595,916.4179326
36063,NY,Niagara,0.409305093,-1.948597678,487.5571873,482.4102319,734.8056595,916.4179326
36065,NY,Oneida,11.75724717,5.841120945,487.5571873,482.4102319,734.8056595,916.4179326
36067,NY,Onondaga,13.69657637,1.668709533,487.5571873,482.4102319,734.8056595,916.4179326
36069,NY,Ontario,5.855135775,13.91688105,487.5571873,482.4102319,734.8056595,916.4179326
36071,NY,Orange,20.12368881,10.73503773,487.5571873,482.4102319,734.8056595,916.4179326
36073,NY,Orleans,-13.94822242,26.20927379,487.5571873,482.4102319,734.8056595,916.4179326
36075,NY,Oswego,16.44235252,-1.879839597,487.5571873,482.4102319,734.8056595,916.4179326
36077,NY,Otsego,-0.153198291,3.983312066,487.5571873,482.4102319,734.8056595,916.4179326
36079,NY,Putnam,28.38618216,13.64652627,487.5571873,482.4102319,734.8056595,916.4179326
36081,NY,Queens,8.541453053,19.99592299,487.5571873,482.4102319,734.8056595,916.4179326
36083,NY,Rensselaer,-4.440435271,3.714466133,487.5571873,482.4102319,734.8056595,916.4179326
36085,NY,Richmond,4.084743798,16.12970799,487.5571873,482.4102319,734.8056595,916.4179326
36087,NY,Rockland,3.760840707,-0.504548412,487.5571873,482.4102319,734.8056595,916.4179326
36089,NY,St. Lawrence,-8.633351373,-12.47228619,487.5571873,482.4102319,734.8056595,916.4179326
36091,NY,Saratoga,-7.471901863,17.00712031,487.5571873,482.4102319,734.8056595,916.4179326
36093,NY,Schenectady,6.700652023,20.76713698,487.5571873,482.4102319,734.8056595,916.4179326
36095,NY,Schoharie,-10.07916574,-16.99615299,487.5571873,482.4102319,734.8056595,916.4179326
36097,NY,Schuyler,-7.065431513,-2.418703088,487.5571873,482.4102319,734.8056595,916.4179326
36099,NY,Seneca,17.5772011,11.69834105,487.5571873,482.4102319,734.8056595,916.4179326
36101,NY,Steuben,-1.864608076,-1.170019862,487.5571873,482.4102319,734.8056595,916.4179326
36103,NY,Suffolk,9.718366716,7.097207898,487.5571873,482.4102319,734.8056595,916.4179326
36105,NY,Sullivan,-6.512309389,10.93560923,487.5571873,482.4102319,734.8056595,916.4179326
36107,NY,Tioga,0.281652826,4.292918939,487.5571873,482.4102319,734.8056595,916.4179326
36109,NY,Tompkins,1.388474318,-6.286751462,487.5571873,482.4102319,734.8056595,916.4179326
36111,NY,Ulster,0.938297738,6.293989178,487.5571873,482.4102319,734.8056595,916.4179326
36113,NY,Warren,-1.111893168,0.469650628,487.5571873,482.4102319,734.8056595,916.4179326
36115,NY,Washington,-16.27333501,-8.370563059,487.5571873,482.4102319,734.8056595,916.4179326
36117,NY,Wayne,9.298542252,-2.732994892,487.5571873,482.4102319,734.8056595,916.4179326
36119,NY,Westchester,-1.109384421,10.28389136,487.5571873,482.4102319,734.8056595,916.4179326
36121,NY,Wyoming,18.28468275,7.479831922,487.5571873,482.4102319,734.8056595,916.4179326
36123,NY,Yates,29.45480704,-7.532280684,487.5571873,482.4102319,734.8056595,916.4179326
37001,NC,Alamance,4.883967586,6.128731693,746.0213064,644.8528184,665.1112958,642.7799577
37003,NC,Alexander,-0.619801449,-14.17164671,746.0213064,644.8528184,665.1112958,642.7799577
37005,NC,Alleghany,-16.05756053,45.50022842,746.0213064,644.8528184,665.1112958,642.7799577
37007,NC,Anson,31.95688523,-12.02874318,746.0213064,644.8528184,665.1112958,642.7799577
37009,NC,Ashe,19.87740151,16.09179936,746.0213064,644.8528184,665.1112958,642.7799577
37011,NC,Avery,1.302857143,5.054814815,746.0213064,644.8528184,665.1112958,642.7799577
37013,NC,Beaufort,21.45923934,24.11977506,746.0213064,644.8528184,665.1112958,642.7799577
37015,NC,Bertie,83.86549437,-35.64707697,746.0213064,644.8528184,665.1112958,642.7799577
37017,NC,Bladen,39.48988046,20.54681027,746.0213064,644.8528184,665.1112958,642.7799577
37019,NC,Brunswick,8.497307198,-11.25051409,746.0213064,644.8528184,665.1112958,642.7799577
37021,NC,Buncombe,4.8272094,7.340000748,746.0213064,644.8528184,665.1112958,642.7799577
37023,NC,Burke,5.674963944,11.84240522,746.0213064,644.8528184,665.1112958,642.7799577
37025,NC,Cabarrus,8.978039237,-5.098290831,746.0213064,644.8528184,665.1112958,642.7799577
37027,NC,Caldwell,-4.499814344,3.390514385,746.0213064,644.8528184,665.1112958,642.7799577
37029,NC,Camden,-3.837666699,44.24349995,746.0213064,644.8528184,665.1112958,642.7799577
37031,NC,Carteret,6.514503527,-1.124651283,746.0213064,644.8528184,665.1112958,642.7799577
37033,NC,Caswell,3.236302876,-26.25978366,746.0213064,644.8528184,665.1112958,642.7799577
37035,NC,Catawba,6.625467947,-2.873349394,746.0213064,644.8528184,665.1112958,642.7799577
37037,NC,Chatham,7.201201115,4.648791565,746.0213064,644.8528184,665.1112958,642.7799577
37039,NC,Cherokee,2.341390812,9.651490155,746.0213064,644.8528184,665.1112958,642.7799577
37041,NC,Chowan,-33.09139246,-16.73595506,746.0213064,644.8528184,665.1112958,642.7799577
37043,NC,Clay,64.679422,48.2114798,746.0213064,644.8528184,665.1112958,642.7799577
37045,NC,Cleveland,-1.20079916,-16.38088471,746.0213064,644.8528184,665.1112958,642.7799577
37047,NC,Columbus,-11.11534604,-1.003106417,746.0213064,644.8528184,665.1112958,642.7799577
37049,NC,Craven,-10.32433496,0.482321523,746.0213064,644.8528184,665.1112958,642.7799577
37051,NC,Cumberland,10.80244593,6.181238388,746.0213064,644.8528184,665.1112958,642.7799577
37053,NC,Currituck,-28.35219643,19.33837282,746.0213064,644.8528184,665.1112958,642.7799577
37055,NC,Dare,-8.975178438,-10.08770404,746.0213064,644.8528184,665.1112958,642.7799577
37057,NC,Davidson,6.145052487,8.16686301,746.0213064,644.8528184,665.1112958,642.7799577
37059,NC,Davie,34.34610561,-12.03528799,746.0213064,644.8528184,665.1112958,642.7799577
37061,NC,Duplin,23.54807838,-13.74513787,746.0213064,644.8528184,665.1112958,642.7799577
37063,NC,Durham,-0.820899411,-2.493603287,746.0213064,644.8528184,665.1112958,642.7799577
37065,NC,Edgecombe,20.77390471,18.33894695,746.0213064,644.8528184,665.1112958,642.7799577
37067,NC,Forsyth,12.31207585,4.748284791,746.0213064,644.8528184,665.1112958,642.7799577
37069,NC,Franklin,-5.714595029,34.69343567,746.0213064,644.8528184,665.1112958,642.7799577
37071,NC,Gaston,7.578375971,3.636926851,746.0213064,644.8528184,665.1112958,642.7799577
37073,NC,Gates,0,38.5088703,746.0213064,644.8528184,665.1112958,642.7799577
37075,NC,Graham,54.6853065,80.46619092,746.0213064,644.8528184,665.1112958,642.7799577
37077,NC,Granville,-12.79703816,17.32762138,746.0213064,644.8528184,665.1112958,642.7799577
37079,NC,Greene,27.33517783,1.868142263,746.0213064,644.8528184,665.1112958,642.7799577
37081,NC,Guilford,4.737670498,-6.714325315,746.0213064,644.8528184,665.1112958,642.7799577
37083,NC,Halifax,4.339611729,23.66176205,746.0213064,644.8528184,665.1112958,642.7799577
37085,NC,Harnett,29.41991033,-2.85517842,746.0213064,644.8528184,665.1112958,642.7799577
37087,NC,Haywood,-0.297244486,-2.72901901,746.0213064,644.8528184,665.1112958,642.7799577
37089,NC,Henderson,-1.008805336,7.105972275,746.0213064,644.8528184,665.1112958,642.7799577
37091,NC,Hertford,14.28794625,32.93492696,746.0213064,644.8528184,665.1112958,642.7799577
37093,NC,Hoke,-6.814415907,39.77837614,746.0213064,644.8528184,665.1112958,642.7799577
37095,NC,Hyde,58.87509131,-3.712065874,746.0213064,644.8528184,665.1112958,642.7799577
37097,NC,Iredell,11.1607462,3.906044868,746.0213064,644.8528184,665.1112958,642.7799577
37099,NC,Jackson,16.45636836,2.611904987,746.0213064,644.8528184,665.1112958,642.7799577
37101,NC,Johnston,-10.44654225,-3.106094893,746.0213064,644.8528184,665.1112958,642.7799577
37103,NC,Jones,-21.61818182,56.76363636,746.0213064,644.8528184,665.1112958,642.7799577
37105,NC,Lee,0.193573083,-4.218711927,746.0213064,644.8528184,665.1112958,642.7799577
37107,NC,Lenoir,1.507702755,24.9114395,746.0213064,644.8528184,665.1112958,642.7799577
37109,NC,Lincoln,11.39258521,-3.459759482,746.0213064,644.8528184,665.1112958,642.7799577
37111,NC,McDowell,19.41628466,-7.54868284,746.0213064,644.8528184,665.1112958,642.7799577
37113,NC,Macon,52.67608022,-14.76906248,746.0213064,644.8528184,665.1112958,642.7799577
37115,NC,Madison,110.793599,7.0182887,746.0213064,644.8528184,665.1112958,642.7799577
37117,NC,Martin,4.752827001,-44.542621,746.0213064,644.8528184,665.1112958,642.7799577
37119,NC,Mecklenburg,7.548903103,0.244584732,746.0213064,644.8528184,665.1112958,642.7799577
37121,NC,Mitchell,-18.4974781,7.870984869,746.0213064,644.8528184,665.1112958,642.7799577
37123,NC,Montgomery,13.64804286,1.020482542,746.0213064,644.8528184,665.1112958,642.7799577
37125,NC,Moore,18.7814895,-4.380118468,746.0213064,644.8528184,665.1112958,642.7799577
37127,NC,Nash,-7.407299959,10.0658386,746.0213064,644.8528184,665.1112958,642.7799577
37129,NC,New Hanover,12.04441286,2.136246212,746.0213064,644.8528184,665.1112958,642.7799577
37131,NC,Northampton,26.8314655,8.712684717,746.0213064,644.8528184,665.1112958,642.7799577
37133,NC,Onslow,11.69234622,15.30183717,746.0213064,644.8528184,665.1112958,642.7799577
37135,NC,Orange,2.78499337,-3.874794631,746.0213064,644.8528184,665.1112958,642.7799577
37137,NC,Pamlico,72.57858687,42.37733417,746.0213064,644.8528184,665.1112958,642.7799577
37139,NC,Pasquotank,22.00530102,1.671084185,746.0213064,644.8528184,665.1112958,642.7799577
37141,NC,Pender,11.39305341,37.1506063,746.0213064,644.8528184,665.1112958,642.7799577
37143,NC,Perquimans,0.536232963,-13.82608603,746.0213064,644.8528184,665.1112958,642.7799577
37145,NC,Person,-3.142345054,0.582949367,746.0213064,644.8528184,665.1112958,642.7799577
37147,NC,Pitt,6.485829234,2.624463794,746.0213064,644.8528184,665.1112958,642.7799577
37149,NC,Polk,-11.66391895,-18.69065267,746.0213064,644.8528184,665.1112958,642.7799577
37151,NC,Randolph,-0.92382462,13.80371496,746.0213064,644.8528184,665.1112958,642.7799577
37153,NC,Richmond,7.691037422,13.90398189,746.0213064,644.8528184,665.1112958,642.7799577
37155,NC,Robeson,5.746687503,-3.622055824,746.0213064,644.8528184,665.1112958,642.7799577
37157,NC,Rockingham,12.51496007,-7.597604219,746.0213064,644.8528184,665.1112958,642.7799577
37159,NC,Rowan,13.89142719,-6.142486508,746.0213064,644.8528184,665.1112958,642.7799577
37161,NC,Rutherford,-4.137287643,-2.314586041,746.0213064,644.8528184,665.1112958,642.7799577
37163,NC,Sampson,10.32810947,16.47542348,746.0213064,644.8528184,665.1112958,642.7799577
37165,NC,Scotland,-1.377304965,15.77446809,746.0213064,644.8528184,665.1112958,642.7799577
37167,NC,Stanly,21.25612961,-14.77426319,746.0213064,644.8528184,665.1112958,642.7799577
37169,NC,Stokes,23.29476368,23.29476368,746.0213064,644.8528184,665.1112958,642.7799577
37171,NC,Surry,0.335341461,9.916435076,746.0213064,644.8528184,665.1112958,642.7799577
37173,NC,Swain,9.748361176,-34.1509833,746.0213064,644.8528184,665.1112958,642.7799577
37175,NC,Transylvania,3.49938089,-8.48475795,746.0213064,644.8528184,665.1112958,642.7799577
37177,NC,Tyrrell,7.353305274,7.353305274,746.0213064,644.8528184,665.1112958,642.7799577
37179,NC,Union,-8.061283659,11.05696766,746.0213064,644.8528184,665.1112958,642.7799577
37181,NC,Vance,-7.90048838,7.334017301,746.0213064,644.8528184,665.1112958,642.7799577
37183,NC,Wake,2.152472134,-4.598291258,746.0213064,644.8528184,665.1112958,642.7799577
37185,NC,Warren,50.75813623,35.68232261,746.0213064,644.8528184,665.1112958,642.7799577
37187,NC,Washington,19.89057864,-28.95373118,746.0213064,644.8528184,665.1112958,642.7799577
37189,NC,Watauga,-2.149004129,10.18573408,746.0213064,644.8528184,665.1112958,642.7799577
37191,NC,Wayne,22.33683602,-0.318133616,746.0213064,644.8528184,665.1112958,642.7799577
37193,NC,Wilkes,19.28289915,-14.20001991,746.0213064,644.8528184,665.1112958,642.7799577
37195,NC,Wilson,7.089536456,-10.0708558,746.0213064,644.8528184,665.1112958,642.7799577
37197,NC,Yadkin,-19.74053912,1.661983778,746.0213064,644.8528184,665.1112958,642.7799577
37199,NC,Yancey,-12.15242311,-10.75801713,746.0213064,644.8528184,665.1112958,642.7799577
38001,ND,Adams,-100,146.1669506,491.933977,585.3395975,564.3849268,727.6604239
38003,ND,Barnes,35.43172599,-14.05294312,491.933977,585.3395975,564.3849268,727.6604239
38005,ND,Benson,0,-41.46256021,491.933977,585.3395975,564.3849268,727.6604239
38007,ND,Billings,-100,-12.48688353,491.933977,585.3395975,564.3849268,727.6604239
38009,ND,Bottineau,-40.79343365,6.900744794,491.933977,585.3395975,564.3849268,727.6604239
38011,ND,Bowman,29.70072239,-27.04334365,491.933977,585.3395975,564.3849268,727.6604239
38013,ND,Burke,-100,-7.409070498,491.933977,585.3395975,564.3849268,727.6604239
38015,ND,Burleigh,2.602675026,-0.935348251,491.933977,585.3395975,564.3849268,727.6604239
38017,ND,Cass,0.00662644,15.43318052,491.933977,585.3395975,564.3849268,727.6604239
38019,ND,Cavalier,-30.98862642,-13.73578303,491.933977,585.3395975,564.3849268,727.6604239
38021,ND,Dickey,5.185185185,-12.34567901,491.933977,585.3395975,564.3849268,727.6604239
38023,ND,Divide,,-10.339054,491.933977,585.3395975,564.3849268,727.6604239
38025,ND,Dunn,-15.00114338,-15.00114338,491.933977,585.3395975,564.3849268,727.6604239
38027,ND,Eddy,2.534965035,2.534965035,491.933977,585.3395975,564.3849268,727.6604239
38029,ND,Emmons,-29.79510245,-54.86828015,491.933977,585.3395975,564.3849268,727.6604239
38031,ND,Foster,0.996978852,101.9939577,491.933977,585.3395975,564.3849268,727.6604239
38033,ND,Golden Valley,-100,-5.480924234,491.933977,585.3395975,564.3849268,727.6604239
38035,ND,Grand Forks,10.27808218,0.662927078,491.933977,585.3395975,564.3849268,727.6604239
38037,ND,Grant,0,-1.585976628,491.933977,585.3395975,564.3849268,727.6604239
38039,ND,Griggs,109.4606543,-16.21573829,491.933977,585.3395975,564.3849268,727.6604239
38041,ND,Hettinger,-100,-3.770681031,491.933977,585.3395975,564.3849268,727.6604239
38043,ND,Kidder,-100,23.98497767,491.933977,585.3395975,564.3849268,727.6604239
38045,ND,LaMoure,-50.25522606,-0.510452115,491.933977,585.3395975,564.3849268,727.6604239
38047,ND,Logan,0,-79.56521739,491.933977,585.3395975,564.3849268,727.6604239
38049,ND,McHenry,0,22.51169005,491.933977,585.3395975,564.3849268,727.6604239
38051,ND,McIntosh,5.798771121,-15.3609831,491.933977,585.3395975,564.3849268,727.6604239
38053,ND,McKenzie,,-30.59408687,491.933977,585.3395975,564.3849268,727.6604239
38055,ND,McLean,87.81169167,1.129372438,491.933977,585.3395975,564.3849268,727.6604239
38057,ND,Mercer,17.04063911,9.725599166,491.933977,585.3395975,564.3849268,727.6604239
38059,ND,Morton,26.73395394,-23.40255531,491.933977,585.3395975,564.3849268,727.6604239
38061,ND,Mountrail,295.7052221,-1.073694485,491.933977,585.3395975,564.3849268,727.6604239
38063,ND,Nelson,5.54981041,163.874526,491.933977,585.3395975,564.3849268,727.6604239
38065,ND,Oliver,0,-100,491.933977,585.3395975,564.3849268,727.6604239
38067,ND,Pembina,-47.95412714,-47.95412714,491.933977,585.3395975,564.3849268,727.6604239
38069,ND,Pierce,3.584144315,133.0643247,491.933977,585.3395975,564.3849268,727.6604239
38071,ND,Ramsey,20.08337676,8.408604018,491.933977,585.3395975,564.3849268,727.6604239
38073,ND,Ransom,51.61920715,68.46578572,491.933977,585.3395975,564.3849268,727.6604239
38075,ND,Renville,-1.149425287,48.27586207,491.933977,585.3395975,564.3849268,727.6604239
38077,ND,Richland,-0.483535316,-22.59830525,491.933977,585.3395975,564.3849268,727.6604239
38079,ND,Rolette,45.1012477,-3.265834867,491.933977,585.3395975,564.3849268,727.6604239
38081,ND,Sargent,-2.570694087,-100,491.933977,585.3395975,564.3849268,727.6604239
38083,ND,Sheridan,-100,-2.301410542,491.933977,585.3395975,564.3849268,727.6604239
38085,ND,Sioux,-4.960718294,,491.933977,585.3395975,564.3849268,727.6604239
38087,ND,Slope,0,85.45918367,491.933977,585.3395975,564.3849268,727.6604239
38089,ND,Stark,-22.74845462,4.194213983,491.933977,585.3395975,564.3849268,727.6604239
38091,ND,Steele,0,0,491.933977,585.3395975,564.3849268,727.6604239
38093,ND,Stutsman,20.05140654,19.0986176,491.933977,585.3395975,564.3849268,727.6604239
38095,ND,Towner,0.578549177,0.578549177,491.933977,585.3395975,564.3849268,727.6604239
38097,ND,Traill,0.498442368,-79.90031153,491.933977,585.3395975,564.3849268,727.6604239
38099,ND,Walsh,-39.12170871,1.463818818,491.933977,585.3395975,564.3849268,727.6604239
38101,ND,Ward,2.124739044,2.620971984,491.933977,585.3395975,564.3849268,727.6604239
38103,ND,Wells,-22.43100049,-8.066370954,491.933977,585.3395975,564.3849268,727.6604239
38105,ND,Williams,33.7640737,22.29858166,491.933977,585.3395975,564.3849268,727.6604239
39001,OH,Adams,27.84744179,15.06269761,622.3082777,649.0934717,577.3736605,643.1449028
39003,OH,Allen,1.283470958,-8.690352118,622.3082777,649.0934717,577.3736605,643.1449028
39005,OH,Ashland,-0.318250744,-4.010167383,622.3082777,649.0934717,577.3736605,643.1449028
39007,OH,Ashtabula,10.57047126,12.81635234,622.3082777,649.0934717,577.3736605,643.1449028
39009,OH,Athens,-14.13600724,4.897882784,622.3082777,649.0934717,577.3736605,643.1449028
39011,OH,Auglaize,8.037290298,-0.065506474,622.3082777,649.0934717,577.3736605,643.1449028
39013,OH,Belmont,4.225591889,-10.21154716,622.3082777,649.0934717,577.3736605,643.1449028
39015,OH,Brown,-1.981849357,-29.46220044,622.3082777,649.0934717,577.3736605,643.1449028
39017,OH,Butler,7.705307555,16.46602635,622.3082777,649.0934717,577.3736605,643.1449028
39019,OH,Carroll,4.284111879,4.284111879,622.3082777,649.0934717,577.3736605,643.1449028
39021,OH,Champaign,-6.164199827,-22.92059272,622.3082777,649.0934717,577.3736605,643.1449028
39023,OH,Clark,9.837533016,0.359442149,622.3082777,649.0934717,577.3736605,643.1449028
39025,OH,Clermont,-6.553260797,4.856680451,622.3082777,649.0934717,577.3736605,643.1449028
