FIPS,State,County,snap_participants_2012,snap_participants_2017,snap_participants_change,snap_beni_per_capita_2012,snap_beni_per_capita_2017,snap_beni_per_capita_change,snap_participants_2011,snap_participants_2016,snap_online_applications_2009,snap_online_applications_2016,snap_combined_applications_2009,snap_combined_applications_2016,school_lunch_participants_2012,school_lunch_participants_2017,school_lunch_participants_change,free_lunch_eligible_stu_2010,free_lunch_eligible_stu_2015,red_px_lunch_eligible_stu_2010,red_px_lunch_eligible_stu_2015,school_brkfast_participants_2012,school_brkfast_participants_2017,school_brkfast_participants_change,summer_food_service_chldren_2012,summer_food_service_chldren_2017,summer_food_service_chldren_change,wic_redemp_per_capita_2011,wic_redemp_per_capita_2016,wic_redemp_per_capita_change,wic_participants_2012,wic_participants_2017,wic_participants_change,wic_inf_and_children_2014,wic_inf_and_children_2016,wic_inf_and_children_change,wic_women_2014,wic_women_2016,wic_women_change
50015,VT,Lamoille,15.43773824,12.27571138,-3.162026864,18.99822044,14.54065895,-23.46304703,93.903,100,0,1,0,0,56.10042254,52.36246779,-3.737954756,31.55458753,30.16729628,8.19493602,8.256880734,24.34345124,27.4693751,3.125923863,6.784712664,10.37009038,3.585377719,1.362392545,5.473192692,301.7338867,2.472975531,1.853235561,-0.61973997,36.11165333,31.98721961,-4.124433723,2.563817695,2.277184876,-0.286632819
50017,VT,Orange,15.43773824,12.27571138,-3.162026864,18.08711815,14.04707623,-22.33657074,93.903,100,0,1,0,0,56.10042254,52.36246779,-3.737954756,35.88565595,36.00100985,8.856559469,10.14895228,24.34345124,27.4693751,3.125923863,6.784712664,10.37009038,3.585377719,0.524275303,,,2.472975531,1.853235561,-0.61973997,36.11165333,31.98721961,-4.124433723,2.563817695,2.277184876,-0.286632819
50019,VT,Orleans,15.43773824,12.27571138,-3.162026864,29.83095741,23.48707771,-21.26609421,93.903,100,0,1,0,0,56.10042254,52.36246779,-3.737954756,43.88489209,43.08270677,10.81706064,12.45614035,24.34345124,27.4693751,3.125923863,6.784712664,10.37009038,3.585377719,22.39691353,5.921653748,-73.56040192,2.472975531,1.853235561,-0.61973997,36.11165333,31.98721961,-4.124433723,2.563817695,2.277184876,-0.286632819
50021,VT,Rutland,15.43773824,12.27571138,-3.162026864,25.52405548,20.43314743,-19.94552994,93.903,100,0,1,0,0,56.10042254,52.36246779,-3.737954756,35.75202536,35.95390525,6.105436186,7.016645327,24.34345124,27.4693751,3.125923863,6.784712664,10.37009038,3.585377719,18.48920441,12.39602089,-32.9553566,2.472975531,1.853235561,-0.61973997,36.11165333,31.98721961,-4.124433723,2.563817695,2.277184876,-0.286632819
50023,VT,Washington,15.43773824,12.27571138,-3.162026864,16.40172386,13.00394535,-20.71598434,93.903,100,0,1,0,0,56.10042254,52.36246779,-3.737954756,26.2508809,26.70419777,6.753582335,6.400685351,24.34345124,27.4693751,3.125923863,6.784712664,10.37009038,3.585377719,13.29448891,7.047152042,-46.9919281,2.472975531,1.853235561,-0.61973997,36.11165333,31.98721961,-4.124433723,2.563817695,2.277184876,-0.286632819
50025,VT,Windham,15.43773824,12.27571138,-3.162026864,22.09259987,17.63706398,-20.16754913,93.903,100,0,1,0,0,56.10042254,52.36246779,-3.737954756,34.16115776,36.86677483,7.25388601,8.31079863,24.34345124,27.4693751,3.125923863,6.784712664,10.37009038,3.585377719,18.95724106,7.035526276,-62.88739395,2.472975531,1.853235561,-0.61973997,36.11165333,31.98721961,-4.124433723,2.563817695,2.277184876,-0.286632819
50027,VT,Windsor,15.43773824,12.27571138,-3.162026864,18.1750946,14.40411377,-20.74806786,93.903,100,0,1,0,0,56.10042254,52.36246779,-3.737954756,28.02615775,31.273816,6.499399439,6.763745237,24.34345124,27.4693751,3.125923863,6.784712664,10.37009038,3.585377719,0.588366389,1.607237935,173.1695709,2.472975531,1.853235561,-0.61973997,36.11165333,31.98721961,-4.124433723,2.563817695,2.277184876,-0.286632819
51001,VA,Accomack,11.1602889,9.156390225,-2.003898676,25.90387917,18.47442055,-28.68087196,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,58.21540881,61.76691729,6.721698113,6.146616541,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,22.48174286,16.25254059,-27.70782661,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51003,VA,Albemarle,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,21.18826056,22.68862505,3.937007874,5.208732286,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,6.979192257,4.156079769,-40.45042038,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51005,VA,Alleghany,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,38.44136381,39.36550492,7.980517048,7.99821269,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51007,VA,Amelia,11.1602889,9.156390225,-2.003898676,20.77613068,13.08243752,-37.0314064,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,40.04499438,38.31417625,8.942632171,6.896551724,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51009,VA,Amherst,11.1602889,9.156390225,-2.003898676,14.61853123,12.10936642,-17.16427422,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,37.83431181,41.87648456,7.74081322,7.719714964,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,13.96093178,10.96149254,-21.48451996,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51011,VA,Appomattox,11.1602889,9.156390225,-2.003898676,20.66793442,17.82943344,-13.73383999,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,39,40.84568439,7,6.277244987,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51013,VA,Arlington,11.1602889,9.156390225,-2.003898676,4.209718704,3.341987133,-20.61257935,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,25.28740982,24.12080114,5.790086107,5.937549282,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,6.641606331,5.352678299,-19.4068718,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51015,VA,Augusta,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,28.00499232,31.15928189,7.661290323,7.505729565,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,2.14268446,2.278546333,6.340731621,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51017,VA,Bath,11.1602889,9.156390225,-2.003898676,9.931753159,5.992552757,-39.66268921,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,29.63525836,32.92682927,11.85410334,10.97560976,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51019,VA,Bedford,11.1602889,9.156390225,-2.003898676,11.09783745,8.008010864,-27.8416996,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,27.7736172,28.43107465,6.536856745,7.758533374,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,4.836534023,4.20387125,-13.08091259,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51021,VA,Bland,11.1602889,9.156390225,-2.003898676,10.2564106,7.729658604,-24.63583183,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,30.32329989,26.54320988,11.5942029,8.888888889,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51023,VA,Botetourt,11.1602889,9.156390225,-2.003898676,5.689252377,5.438057423,-4.415254116,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,16.09103613,19.08766029,4.412058295,3.994113937,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51025,VA,Brunswick,11.1602889,9.156390225,-2.003898676,27.48263359,22.70068932,-17.39987564,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,70.48164044,95.56566231,10.30042918,0,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51027,VA,Buchanan,11.1602889,9.156390225,-2.003898676,22.01528549,23.99212837,8.979410172,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,53.62967701,58.62183755,10.80908219,10.28628495,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,13.12084484,14.7841692,12.67696095,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51029,VA,Buckingham,11.1602889,9.156390225,-2.003898676,26.09659386,18.88368034,-27.63929176,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,52.28501229,56.64403492,8.402948403,8.874878758,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51031,VA,Campbell,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,30.76923077,36.66708653,5.640243902,6.512155183,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,11.10264683,9.881443977,-10.99920464,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51033,VA,Caroline,11.1602889,9.156390225,-2.003898676,23.2639122,15.70313931,-32.50000763,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,41.13225276,45.33487298,6.64787409,7.182448037,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51035,VA,Carroll,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,41.09742441,47.12967709,8.645016797,8.892875448,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,9.574970245,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51036,VA,Charles City,11.1602889,9.156390225,-2.003898676,20.45326996,15.74100494,-23.03917694,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,54.73933649,46.73157163,8.530805687,8.76216968,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51037,VA,Charlotte,11.1602889,9.156390225,-2.003898676,22.3678894,17.67197418,-20.99400139,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,44.39163498,47.91344668,9.743346008,7.470376095,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51041,VA,Chesterfield,11.1602889,9.156390225,-2.003898676,12.43880939,9.703656197,-21.98886681,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,17.14151086,25.61893428,3.077932787,4.66819759,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,10.9812603,9.393556595,-14.45830154,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51043,VA,Clarke,11.1602889,9.156390225,-2.003898676,7.10925436,3.78526783,-46.75576782,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,15.80211335,17.71457086,3.458213256,3.74251497,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51045,VA,Craig,11.1602889,9.156390225,-2.003898676,12.66705608,12.59383678,-0.578029335,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,32.31197772,41.73354735,6.545961003,10.75441413,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51047,VA,Culpeper,11.1602889,9.156390225,-2.003898676,15.84240818,11.1881361,-29.37856483,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,32.07498384,37.25249047,5.921137686,8.080186939,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,14.37217712,11.86463451,-17.44720078,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51049,VA,Cumberland,11.1602889,9.156390225,-2.003898676,27.50110054,21.88020325,-20.43880844,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,55.48902196,61.32952109,7.850964737,6.647605432,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51051,VA,Dickenson,11.1602889,9.156390225,-2.003898676,22.99728394,22.34699821,-2.827663183,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,44.34748116,47.84296808,8.56802856,8.498705781,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51053,VA,Dinwiddie,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,46.49890591,44.77138977,7.899343545,7.288365776,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,12.13100719,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51057,VA,Essex,11.1602889,9.156390225,-2.003898676,30.55830193,22.0574894,-27.8183403,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,58.13953488,55.33915379,8.078335373,7.9919409,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51059,VA,Fairfax,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,19.81014327,21.15960444,4.980223257,5.956024529,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,9.662021637,8.342190742,-13.6599865,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51061,VA,Fauquier,11.1602889,9.156390225,-2.003898676,8.597257614,5.180066586,-39.7474556,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,18.95507813,20.0731982,4.560546875,4.635885886,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,7.107655048,5.1144104,-28.04363251,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51063,VA,Floyd,11.1602889,9.156390225,-2.003898676,15.81232548,13.1333971,-16.94202614,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,35.91101695,35.9562272,9.004237288,11.5164148,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51065,VA,Fluvanna,11.1602889,9.156390225,-2.003898676,8.856480598,7.022153378,-20.71169472,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,20.77922078,25.71750141,4.081632653,6.612267867,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51067,VA,Franklin,11.1602889,9.156390225,-2.003898676,18.70962715,13.22083473,-29.33672714,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,40.69924406,40.78463425,8.261339093,5.162784362,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,10.4936018,8.699889183,-17.09339333,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51069,VA,Frederick,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,24.33697348,26.25257378,5.850234009,6.142759094,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,7.858987808,6.29210186,-19.93750381,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51071,VA,Giles,11.1602889,9.156390225,-2.003898676,15.87138367,12.98232079,-18.2029686,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,34.98205026,39.57641196,7.219784603,8.181063123,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,12.66892624,8.484351158,-33.03022766,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51073,VA,Gloucester,11.1602889,9.156390225,-2.003898676,15.4906702,10.7485075,-30.61302567,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,26.93266833,27.85675724,5.752285952,7.25211445,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,9.946184158,9.188175201,-7.621103287,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51075,VA,Goochland,11.1602889,9.156390225,-2.003898676,7.558312416,5.767394066,-23.69468498,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,20.61438965,21.38683288,2.869846403,5.453837164,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51077,VA,Grayson,11.1602889,9.156390225,-2.003898676,21.88029671,16.19321251,-25.99180603,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,45.12820513,52.90973872,9.846153846,10.03562945,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51079,VA,Greene,11.1602889,9.156390225,-2.003898676,14.36720562,11.84648895,-17.54493332,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,28.59125607,32.23684211,5.655794587,6.547619048,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51081,VA,Greensville,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,65.00785752,79.81451173,7.490832897,2.018548827,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51083,VA,Halifax,11.1602889,9.156390225,-2.003898676,22.83226395,20.66275024,-9.501964569,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,52.33660976,52.62863535,9.105018107,8.258762118,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,14.12935352,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51085,VA,Hanover,11.1602889,9.156390225,-2.003898676,7.792360783,5.633809566,-27.70086288,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,9.321445732,11.02375284,2.156852277,2.602292232,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,8.185619354,6.387066841,-21.97210121,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51087,VA,Henrico,11.1602889,9.156390225,-2.003898676,14.68485165,11.84336758,-19.34976387,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,31.10555655,35.94690333,5.856097126,5.416317514,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,11.91823387,10.11361122,-15.14169502,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51089,VA,Henry,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,49.20571352,67.01281187,6.808169804,3.533378287,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,21.40082169,10.34108067,-51.67904663,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51091,VA,Highland,11.1602889,9.156390225,-2.003898676,8.393016815,4.671488762,-44.34076691,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,51.2605042,59.42028986,14.70588235,10.14492754,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51093,VA,Isle of Wight,11.1602889,9.156390225,-2.003898676,15.04947281,10.73584652,-28.6629734,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,28.20512821,31.6250228,5.200945626,5.872697428,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,6.499476433,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51095,VA,James City,11.1602889,9.156390225,-2.003898676,,,,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,22.28185038,24.09603136,4.690350971,5.173934346,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,4.685295582,3.531659365,-24.62248611,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51097,VA,King and Queen,11.1602889,9.156390225,-2.003898676,21.46050262,17.9446907,-16.3827095,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,61.97183099,42.14123007,9.987195903,7.403189066,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51099,VA,King George,11.1602889,9.156390225,-2.003898676,15.94880104,10.40045071,-34.78850937,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,21.62880619,27.70424464,4.784920251,3.742583295,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,7.899106026,7.581255913,-4.023874283,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51101,VA,King William,11.1602889,9.156390225,-2.003898676,15.82483196,10.36928463,-34.47459793,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,27.50830565,26.47840532,6.046511628,5.415282392,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51103,VA,Lancaster,11.1602889,9.156390225,-2.003898676,19.40823936,14.95488834,-22.94567299,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,63.89099167,64.11906677,5.904617714,7.401448109,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51105,VA,Lee,11.1602889,9.156390225,-2.003898676,27.98211479,27.34517479,-2.276239634,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,49.59688629,63.5729451,7.81206561,2.851076736,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,15.20147228,13.77168369,-9.405592918,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51107,VA,Loudoun,11.1602889,9.156390225,-2.003898676,3.464636803,2.883423805,-16.77558136,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,12.40990384,13.24505918,3.562659401,3.783365266,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,5.584596634,4.399684906,-21.21749878,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51109,VA,Louisa,11.1602889,9.156390225,-2.003898676,17.18708038,11.45659065,-33.34184647,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,36.16571549,38.61771944,8.095540055,8.429040197,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,10.25871944,8.393054962,-18.18613434,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51111,VA,Lunenburg,11.1602889,9.156390225,-2.003898676,22.42575264,19.45239067,-13.25869465,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,56.25759417,58.42271293,9.356014581,7.886435331,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51113,VA,Madison,11.1602889,9.156390225,-2.003898676,15.29226589,9.326906204,-39.00899887,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,28.01514332,32.82275711,6.165494862,7.768052516,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
51115,VA,Mathews,11.1602889,9.156390225,-2.003898676,13.83277225,9.587272644,-30.69160271,75.465,75.486,1,1,1,1,55.86189437,51.23776138,-4.624132983,28.63036304,34.62929476,5.528052805,6.50994575,20.21660028,24.27111296,4.054512672,4.052089019,5.403022224,1.350933205,,,,1.943388716,1.442557594,-0.500831122,20.9653446,19.13991381,-1.82543079,2.086981065,1.920089627,-0.166891438
